cnpj;matriz;data_abertura;n_razao_social;cd_natureza_juridica;de_natureza_juridica;nm_logradouro;nu_logradouro;cep;bairro;municipio;uf;situacao;classif_natureza_juridica;vl_latitude;vl_longitude;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;simples;qt_filial;simei;de_saude_tributaria;de_nivel_atividade
13692644000130;MATRIZ;2011-05-20;EDMILSON SILVEIRA CARDOSO ME;2135;EMPRESARIO INDIVIDUAL;RUA DOS CARIJOS;136;30120060;CENTRO;BELO HORIZONTE;MG;ATIVA;PRIVADO;-19,9193386;-43,9366713;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;ALTA
15309067000180;MATRIZ;2012-04-03;MARIA INES PIPINO BARBOSA MEI;2135;EMPRESARIO INDIVIDUAL;RUA AMAZONAS;383;16300000;CENTRO;PENAPOLIS;SP;BAIXADA;PRIVADO;-21,4171017;-50,0847225;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;INATIVA
09462147000410;FILIAL;2010-07-05;UNION AGRO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RODOVIA MT 130;S/N;78870000;ZONA RURAL;PARANATINGA;MT;ATIVA;PRIVADO;-14,4316235;-54,0524552;S/N;S/N;S/N;NAO;S/N;NAO;VERMELHO;MEDIA
27045012000350;FILIAL;1982-12-02;LUMINA DISTRIBUIDORA DE TIT E VAL MOBILIARIOS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA TUPINAMBAS;360;30120904;CENTRO;BELO HORIZONTE;MG;BAIXADA;PRIVADO;-19,9178316;-43,9376386;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
29324548000330;FILIAL;1980-06-17;MARIA DOS SANTOS MARTINS;2135;EMPRESARIO INDIVIDUAL;RUA JOSE DE ALVARENGA;334;25020140;CENTRO;DUQUE DE CAXIAS;RJ;BAIXADA;PRIVADO;-22,7885196;-43,3116228;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
18807578000110;MATRIZ;1983-10-01;SEBASTIANA MARQUES RIBEIRO;2135;EMPRESARIO INDIVIDUAL;AVENIDA CESARIO ALVIM;677;38400096;CENTRO;UBERLANDIA;MG;BAIXADA;PRIVADO;-18,9176809;-48,2736211;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
51145787000110;MATRIZ;1979-11-03;LAERTE AVELINO DA CRUZ;2135;EMPRESARIO INDIVIDUAL;RUA SAO PAULO;21;09530210;CERAMICA;SAO CAETANO DO SUL;SP;BAIXADA;PRIVADO;-23,621672;-46,581468;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
62153614000160;MATRIZ;1990-01-18;CLAUDENETE ANTUNES PRESTES MOREIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA JOSE CANDIDO;SN;18206420;RECHAN;ITAPETININGA;SP;BAIXADA;PRIVADO;-23,589095;-48,0487846;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
53015368000190;MATRIZ;1983-11-09;JOSE ARLINDO DA SILVA MAIRIPORA;2135;EMPRESARIO INDIVIDUAL;RUA PRESIDENTE JOHN KENNEDY;226;07600000;JARDIM FERNAO DIAS;MAIRIPORA;SP;BAIXADA;PRIVADO;-23,3259596;-46,5871893;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
77624005000110;MATRIZ;1978-01-25;TEREZINHA DE JESUS RIBEIRO BARBOSA;2135;EMPRESARIO INDIVIDUAL;RODOVIA BR 116;SN;83430000;CAPIVARI CACHOEIRA;CAMPINA GRANDE DO SUL;PR;BAIXADA;PRIVADO;-25,1045444;-48,7182711;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
43523075000160;MATRIZ;1980-05-23;MASAJI UEHARA;2135;EMPRESARIO INDIVIDUAL;RUA JOSE RAFFI SOBRINHO;197;13068620;JARDIM APARECIDA;CAMPINAS;SP;BAIXADA;PRIVADO;-22,8565067;-47,1577614;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
48916944000130;MATRIZ;1977-09-01;MAURA ALVES MACHADO;2135;EMPRESARIO INDIVIDUAL;AVENIDA SANATORIO;824;02238000;JARDIM MODELO;SAO PAULO;SP;BAIXADA;PRIVADO;-23,4749242;-46,5760645;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
48647168000110;MATRIZ;1977-04-28;J R GRANATTA;2135;EMPRESARIO INDIVIDUAL;RUA CORONEL OSORIO;187;12900150;CENTRO;BRAGANCA PAULISTA;SP;BAIXADA;PRIVADO;-22,9587649;-46,5407355;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
20614855000110;MATRIZ;1985-05-08;TRANSPORTADORA PADUA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA IBAITI;122;32372210;DARCY VARGAS;CONTAGEM;MG;BAIXADA;PRIVADO;-19,9284824;-44,026338;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
71853287000140;MATRIZ;1993-07-21;HUZZA REPRESENTACOES COMERCIAIS LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA CAPOTE VALENTE;188;05409000;PINHEIROS;SAO PAULO;SP;BAIXADA;PRIVADO;-23,559585;-46,6740277;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
49527039000150;MATRIZ;1978-04-12;PAMPERO INDUSTRIA E COMERCIO LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA GUARANI;639;09991060;CONCEICAO;DIADEMA;SP;BAIXADA;PRIVADO;-23,6983663;-46,6111405;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
40576969000120;MATRIZ;1991-09-16;JOSELITA RIBEIRO DOS SANTOS DE SIMOES FILHO;2135;EMPRESARIO INDIVIDUAL;AVENIDA RUI BARBOSA;533;43700000;CENTRO;SIMOES FILHO;BA;BAIXADA;PRIVADO;-12,7866425;-38,4024112;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
75070391000110;MATRIZ;1980-09-10;RAINHA DO VALE EXPORTADORA DE CEREAIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA RIBEIRAOZINHO 1MLJD;S/N;83450000;LOCAL RIBEIRAOZINHO;BOCAIUVA DO SUL;PR;BAIXADA;PRIVADO;-25,2071511;-49,1140998;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
06700228000170;MATRIZ;2004-07-22;ELEICOES 2004 GENESIO FERREIRA DE FREITAS VEREADOR;4090;CANDIDATO A CARGO POLITICO ELETIVO;RUA OTONIEL REIS BORGES;65;48110000;SITIO NOVO;CATU;BA;BAIXADA;PRIVADO;-12,3713805;-38,3852123;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
03992164000130;MATRIZ;2000-08-07;GILSON CARLOS DA SILVA COSTA;2135;EMPRESARIO INDIVIDUAL;RUA JOSE LICINIO DA SILVA;139;64770000;UMBELINA;SAO RAIMUNDO NONATO;PI;BAIXADA;PRIVADO;-9,0197053;-42,6888266;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
12589721000320;FILIAL;2010-09-17;D DORINI E CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA PEDRO ALVARES CABRAL;498;85845970;CENTRO;VERA CRUZ DO OESTE;PR;ATIVA;PRIVADO;-25,0603567;-53,8789616;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;ALTA
13732669000110;MATRIZ;2011-05-31;THIAGO SANTANA DE OLIVEIRA MEI;2135;EMPRESARIO INDIVIDUAL;RUA ANTONIO MUNIZ;71;44700000;CENTRO;JACOBINA;BA;ATIVA;PRIVADO;-11,1816506;-40,5120603;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;ALTA
05984689000230;FILIAL;2005-06-09;PAES E ALIMENTOS CONGELADOS MT EPP LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA SANTA FE;420;78030210;JARDIM CALIFORNIA;CUIABA;MT;ATIVA;PRIVADO;-15,6304083;-56,0702924;S/N;S/N;S/N;NAO;S/N;NAO;VERMELHO;MEDIA
13703879000180;MATRIZ;2011-05-26;CARLOS HENRIQUE BATISTA MEI;2135;EMPRESARIO INDIVIDUAL;RUA SEBASTIAO ERMITA S RAMOS;9;35350000;CENTRO;RAUL SOARES;MG;ATIVA;PRIVADO;-20,1013284;-42,452666;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;ALTA
03811292000130;MATRIZ;2000-05-15;CAIXA ESCOLAR ESCOLA MUNICIPAL DO ASSENTAMENTO CHICO MENDES;3999;ASSOCIACAO PRIVADA;ASSENTAMENTO CHICO MENDES;SN;59584000;SERRA VERDE;TOUROS;RN;ATIVA;PRIVADO;-5,2022136;-35,4624198;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;ALTA
23762008000190;MATRIZ;1987-10-02;LUCILA PEREIRA DE TOLEDO ME;2135;EMPRESARIO INDIVIDUAL;PRACA DAS ROSAS;SN;37706100;CENTRO;POCOS DE CALDAS;MG;BAIXADA;PRIVADO;-21,7851841;-46,5619363;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
15928784000190;MATRIZ;2012-07-05;ELEICAO 2012 COMITE FINANCEIRO RS PARA VEREADOR PP ROLANTE;3999;ASSOCIACAO PRIVADA;RUA CONCEICAO;724;95690000;CENTRO;ROLANTE;RS;BAIXADA;PRIVADO;-29,6503275;-50,5801122;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
59270488000110;MATRIZ;1988-07-20;KABUCK VEICULOS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA SAO MIGUEL;7357;01308040;JARDIM MADALENA;SAO PAULO;SP;ATIVA;PRIVADO;-23,4985758;-46,4657081;S/N;11;0;NAO;S/N;NAO;LARANJA;MUITO BAIXA
16979484000100;MATRIZ;2012-10-09;SIMONE ANDREIA VARGAS DE LIMA MEI;2135;EMPRESARIO INDIVIDUAL;RUA DOUTOR PAULO ANDRADE NOGUEIRA;342;13054443;DIC IV CONJUNTO HABITACIONAL LECH WALESA;CAMPINAS;SP;ATIVA;PRIVADO;-22,9837778;-47,1206185;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;BAIXA
16992683000140;MATRIZ;2012-10-01;CLEBER LUIZ DE SOUZA MEI;2135;EMPRESARIO INDIVIDUAL;RUA EMIDIO CORREA;408;96230000;BRASILIANO;SANTA VITORIA DO PALMAR;RS;ATIVA;PRIVADO;-33,5215632;-53,3664818;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
17027358000100;MATRIZ;2012-10-09;WILLIAN JONES LOPES ME;2135;EMPRESARIO INDIVIDUAL;RUA SETE DE SETEMBRO;800;13480150;CENTRO;LIMEIRA;SP;ATIVA;PRIVADO;-22,5621775;-47,406147;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;BAIXA
17030244000110;MATRIZ;2012-10-01;LUCIANO MENEZES SILVA MEI;2135;EMPRESARIO INDIVIDUAL;RUA MAENCA;469;22740310;PECHINCHA;RIO DE JANEIRO;RJ;ATIVA;PRIVADO;-22,9254095;-43,3520069;S/N;S/N;S/N;SIM;S/N;SIM;AMARELO;BAIXA
33711805000100;MATRIZ;1990-01-04;TELEVISAO ARAGUAIA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MATO GROSSO;SN;78600000;CENTRO;BARRA DO GARCAS;MT;BAIXADA;PRIVADO;-15,8880854;-52,2658729;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
10745523000110;MATRIZ;2009-02-20;ENDOCLIN CENTRO DE ATENDIMENTO DE SERVICOS POPULAR LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA JANUARIO CAFFARO;427;24800209;CENTRO;ITABORAI;RJ;ATIVA;PRIVADO;-22,7428949;-42,857996;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
14432639000150;MATRIZ;2011-09-27;IMOBILIARIA SPECIALITA LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA ASSIS BRASIL;35;95700028;CENTRO;BENTO GONCALVES;RS;ATIVA;PRIVADO;-29,164153;-51,5172961;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;MEDIA
07499735000150;MATRIZ;2005-07-20;CONSORCIO ROTA 142;2151;CONSORCIO DE SOCIEDADES;AVENIDA RIO BRANCO;156;20040003;CENTRO;RIO DE JANEIRO;RJ;ATIVA;PRIVADO;-22,9070194;-43,177487;S/N;S/N;S/N;NAO;S/N;NAO;VERMELHO;MEDIA
01000749000100;MATRIZ;1995-12-02;CONDOMINIO DO EDIFICIO SAPHIRA;3085;CONDOMINIO EDILICIO;AVENIDA CARDOSO DE SA;577;56302110;CENTRO;PETROLINA;PE;ATIVA;PRIVADO;-9,402971;-40,4977074;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
41007436000190;MATRIZ;1992-11-01;IGREJA BATISTA DO PIRANGI;3999;ASSOCIACAO PRIVADA;RUA UMBELINO COELHO;140;59088310;NEOPOLIS;NATAL;RN;ATIVA;PRIVADO;-5,8737154;-35,2047823;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
05099762000100;MATRIZ;2002-05-17;M M S DA COSTA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA LESTE OESTE;1;65054660;COHATRAC II;SAO LUIS;MA;ATIVA;PRIVADO;-2,5391099;-44,2829046;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;BAIXA
02777945000140;MATRIZ;1998-10-07;B A COELHO ME;2135;EMPRESARIO INDIVIDUAL;RUA BENEDITO LEMES DO PRADO;108B;75860000;MUNICIPAL;QUIRINOPOLIS;GO;ATIVA;PRIVADO;-18,4476442;-50,4551598;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
86769742000100;MATRIZ;1994-02-24;FRANCISCA IRANDE BATISTA BORGES ME;2135;EMPRESARIO INDIVIDUAL;PRACA JUAREZ TAVORA;15;63100320;CENTRO;CRATO;CE;ATIVA;PRIVADO;-7,2312684;-39,4108094;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;ALTA
04412044000180;MATRIZ;2001-04-30;CODAP BRASIL LTDA;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA VELA OLIMPICA;1000;18087350;JARDIM OURO BRANCO;SOROCABA;SP;ATIVA;PRIVADO;-23,5062288;-47,4559099;S/N;2;0;NAO;1;NAO;VERDE;ALTA
07242082000120;MATRIZ;2004-07-23;HCP & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA EDUARDO FROES DA MOTA;1657;44094000;SIM;FEIRA DE SANTANA;BA;ATIVA;PRIVADO;-12,253731;-38,933071;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;ALTA
65989964000150;MATRIZ;1991-05-29;VEM QUE TEM VIDEO E GAME LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA BRIGADEIRO FARIA LIMA;9B;07130000;JARDIM TESTAE;GUARULHOS;SP;ATIVA;PRIVADO;-23,4553205;-46,5202305;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
07148519000160;MATRIZ;2004-12-01;ARNALDO RIBAS GATO ME;2135;EMPRESARIO INDIVIDUAL;RUA INES MONTEIRO;110;03568030;ARTUR ALVIM;SAO PAULO;SP;ATIVA;PRIVADO;-23,5411416;-46,4856888;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;MEDIA
08173889000110;MATRIZ;2006-07-13;NELSON JOSE PEREIRA CONFECCOES ME;2135;EMPRESARIO INDIVIDUAL;RUA PADRE PAULO TOLEDO LEITE;366;17400000;CENTRO;GARCA;SP;ATIVA;PRIVADO;-22,2131635;-49,6555394;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;BAIXA
14403838000130;MATRIZ;2011-10-04;RAFAEL DE BARROS MARTINS MEI;2135;EMPRESARIO INDIVIDUAL;RUA ENGENHO DE DENTRO;S/N;25565230;JARDIM JOSE BONIFACIO;SAO JOAO DE MERITI;RJ;ATIVA;PRIVADO;-22,7907664;-43,3699364;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
10911724000140;MATRIZ;2009-06-23;DENIS CAR ACESSORIOS E LATAS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA INDEPENDENCIA;7506;74543020;SETOR DOS FUNCIONARIOS;GOIANIA;GO;ATIVA;PRIVADO;-16,6725119;-49,2834435;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;ALTA
15389449000160;MATRIZ;2012-04-18;PEDRO HENRIQUE JORGE VIEIRA LIMA MEI;2135;EMPRESARIO INDIVIDUAL;RUA NEREU RAMOS;708;88930000;CENTRO;TURVO;SC;ATIVA;PRIVADO;-28,9279276;-49,6789957;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
01715342000150;MATRIZ;1997-03-10;SALES & RIBEIRO LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA 201;253;74640050;SETOR LESTE VILA NOVA;GOIANIA;GO;ATIVA;PRIVADO;-16,6695646;-49,2487066;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;ALTA
13990901000110;MATRIZ;2011-07-22;SERGIO ELIAS REPRESENTACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MAURICIO FAGUNDES RESENDE;595;36048734;RECANTO DOS LAGOS;JUIZ DE FORA;MG;ATIVA;PRIVADO;-21,7624237;-43,3433999;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
09581996000140;MATRIZ;2008-05-27;VALDIR FAGUNDES & CIA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA MARECHAL RONDON;439;94080500;MORADA DO VALE I;GRAVATAI;RS;ATIVA;PRIVADO;-29,9275352;-51,0745917;S/N;1;1;SIM;S/N;NAO;VERDE;ALTA
15868499000120;MATRIZ;2012-07-04;RENATO DANELUSSI;4120;PRODUTOR RURAL PESSOA FISICA;SITIO SAO FRANCISCO;SN;16290000;AGUA LIMPA;BRAUNA;SP;ATIVA;PRIVADO;-21,4995114;-50,3179587;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;MEDIA
06695191000210;FILIAL;1974-01-07;GILSON FONSECA BARBOSA EPP;2135;EMPRESARIO INDIVIDUAL;BR 135;S/N;64920000;CENTRO;CRISTINO CASTRO;PI;ATIVA;PRIVADO;-8,8177276;-44,2257436;S/N;S/N;S/N;NAO;S/N;NAO;VERDE;MEDIA
15868560000130;MATRIZ;2012-07-02;LUIS CARLOS GOULART MONTAGENS ME;2135;EMPRESARIO INDIVIDUAL;RUA CAQUI;11;94960512;GRANJA ESPERANCA;CACHOEIRINHA;RS;ATIVA;PRIVADO;-29,9282279;-51,0891173;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
05680784000160;MATRIZ;2003-06-04;JOSEANE BERNARDO ALMEIDA ME;2135;EMPRESARIO INDIVIDUAL;AVENIDA GETULIO VARGAS;441;44001525;CENTRO;FEIRA DE SANTANA;BA;BAIXADA;PRIVADO;-12,2557201;-38,9558208;S/N;S/N;S/N;NAO;S/N;NAO;S/N;INATIVA
08037483000100;MATRIZ;1981-09-23;PROMASA PROTEINAS DO MARANHAO SA;2054;SOCIEDADE ANONIMA FECHADA;RUA BALTAZAR PASSOS;301;51130290;BOA VIAGEM;RECIFE;PE;ATIVA;PRIVADO;-8,1440026;-34,9075714;S/N;S/N;S/N;NAO;1;NAO;LARANJA;ALTA
13713068000160;MATRIZ;2011-05-27;MARIA RODRIGUES DE BRITO MEI;2135;EMPRESARIO INDIVIDUAL;RUA CONSTELACAO DO ERIDANO;222;04858580;JARDIM CAMPINAS;SAO PAULO;SP;ATIVA;PRIVADO;-23,7721633;-46,7056353;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;MEDIA
05361848000160;MATRIZ;2002-10-02;ROSA INES TORRES ME;2135;EMPRESARIO INDIVIDUAL;RUA SANTA EFIGENIA;269;01207001;SANTA EFIGENIA;SAO PAULO;SP;ATIVA;PRIVADO;-23,4561631;-46,7122839;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;MEDIA
08717669000100;MATRIZ;2007-02-22;FABIANO RIBEIRO DE OLIVEIRA ME;2135;EMPRESARIO INDIVIDUAL;RUA DECIO DE CASTRO;105;60545455;BONSUCESSO;FORTALEZA;CE;ATIVA;PRIVADO;-3,7738487;-38,5901831;S/N;2;0;SIM;S/N;NAO;AMARELO;ALTA
13720406000190;MATRIZ;2011-03-31;SAYNO HAIR EPP SS;2232;SOCIEDADE SIMPLES PURA;RUA SERRA DE JUREIA;263;03323020;TATUAPE;SAO PAULO;SP;ATIVA;PRIVADO;-23,5463991;-46,5713408;S/N;S/N;S/N;SIM;S/N;NAO;AZUL;MEDIA
07987665000180;MATRIZ;2006-05-05;GIBAO DE VAQUEIRO BAR E RESTAURANTE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ESPERANCA;1085;44570670;MARIA PRETA;SANTO ANTONIO DE JESUS;BA;ATIVA;PRIVADO;-12,9733993;-39,2845208;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
07960510000150;MATRIZ;2006-03-23;CAIXA ESCOLAR FLAVIANO DANTAS DO NASCIMENTO;3999;ASSOCIACAO PRIVADA;RUA AVELINO TAVARES;32;48405000;CENTRO;BANZAE;BA;ATIVA;PRIVADO;-10,5765862;-38,6067536;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
07195556000120;MATRIZ;2005-02-02;W DANCINI TRANSPORTES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA IDALINA SCHWEMBER;126;47850000;JARDIM IMPERIAL;LUIS EDUARDO MAGALHAES;BA;ATIVA;PRIVADO;-12,0904542;-45,7805375;S/N;0;6;SIM;1;NAO;AZUL;MEDIA
09284293000150;MATRIZ;2007-12-02;JOAO ANTONIO AFONSO;4120;PRODUTOR RURAL PESSOA FISICA;FAZENDA ASSENTAMENTO AGUA LIMPA;S/N;19300000;OURO VERDE;PRESIDENTE BERNARDES;SP;ATIVA;PRIVADO;-22,0077937;-51,5531899;S/N;1;0;NAO;S/N;NAO;AMARELO;MEDIA
05231711000190;MATRIZ;2002-08-20;A B L COSTA MALHARIA E SERIGRAFIA ME;2135;EMPRESARIO INDIVIDUAL;RUA PEDRO MARINHO;2404B;68501710;CIDADE NOVA;MARABA;PA;ATIVA;PRIVADO;-5,3730445;-49,12845;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;BAIXA
06064870000100;MATRIZ;2003-12-01;MARCO EMPREENDIMENTOS E PARTICIPACOES LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA ANITA GARIBALDI CM A FLEMING;1477;40301155;RIO VERMELHO;SALVADOR;BA;ATIVA;PRIVADO;-12,9730401;-38,502304;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
02296779000160;MATRIZ;1997-12-01;ANTONIO SIMAO DA SILVA ME;2135;EMPRESARIO INDIVIDUAL;RUA B;2;44000000;TOMBA;FEIRA DE SANTANA;BA;BAIXADA;PRIVADO;-12,2152251;-38,9978429;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;INATIVA
14623495000110;MATRIZ;2011-11-01;CLEIDE MARIA PEREIRA DE MELO MEI;2135;EMPRESARIO INDIVIDUAL;RUA DISTRITO FEDERAL;613;49075190;SIQUEIRA CAMPOS;ARACAJU;SE;ATIVA;PRIVADO;-10,9185391;-37,0734474;S/N;S/N;S/N;SIM;S/N;SIM;VERDE;ALTA
03867583000140;MATRIZ;2000-06-08;TERESA MARIA DE JESUS DE MARAU ME;2135;EMPRESARIO INDIVIDUAL;RUA DIRETA DE TANCREDO NEVES;157E;41205000;TANCREDO NEVES;SALVADOR;BA;ATIVA;PRIVADO;-12,9403887;-38,4507471;S/N;S/N;S/N;NAO;S/N;NAO;AZUL;ALTA
04405743000100;MATRIZ;2001-04-20;SANTA TEREZA PESQUIISAS HABITACIONAIS LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA LAUREANO;551;15502260;CHACARA AVIACAO;VOTUPORANGA;SP;ATIVA;PRIVADO;-20,4275213;-49,9831629;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;BAIXA
02208860000140;MATRIZ;1997-10-02;NOVO VINHAIS LANCHONETE LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;AVENIDA PEDROSO DE MORAIS;853;05419000;PINHEIROS;SAO PAULO;SP;BAIXADA;PRIVADO;-23,5629505;-46,6921743;S/N;1;0;NAO;S/N;NAO;AZUL;INATIVA
06352481000180;MATRIZ;2000-04-27;CONDOMINIO DO EDIFICIO HELENITA GEKOFF;3085;CONDOMINIO EDILICIO;RUA CORONEL JAIRO PEREIRA;323;31160560;PALMARES;BELO HORIZONTE;MG;ATIVA;PRIVADO;-19,8745674;-43,9320301;S/N;S/N;S/N;NAO;S/N;NAO;AMARELO;ALTA
02013642000150;MATRIZ;1997-07-10;KITANDELLA DA PRACA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MINISTRO GUIMARAES NATAL;438;74523340;SETOR CRIMEIA OESTE;GOIANIA;GO;ATIVA;PRIVADO;-16,6495618;-49,2670369;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MEDIA
07200052000150;MATRIZ;2005-01-26;LAENIO ANTONIO ELI EPP;2135;EMPRESARIO INDIVIDUAL;ESTRADA GERAL;35;88460000;LINHA DOS CHAVES;ANGELINA;SC;ATIVA;PRIVADO;-27,5692154;-48,9844724;2,000000;4;23;SIM;S/N;NAO;VERDE;ALTA
00308865000110;MATRIZ;1994-11-01;BAR E MERCEARIA CIRILO GAMA LTDA ME;2062;SOCIEDADE EMPRESARIA LIMITADA;RUA MARCOS MANFRINATI;639;16021350;JARDIM JUSSARA;ARACATUBA;SP;ATIVA;PRIVADO;-21,2227176;-50,4584365;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;BAIXA
13952074000170;MATRIZ;2011-07-14;JAIRO BOAVENTURA DA COSTA ME;2135;EMPRESARIO INDIVIDUAL;RUA VINTE E OITO;75;38380000;IVETTE GUERREIRO DANIEL;CANAPOLIS;MG;ATIVA;PRIVADO;-18,7265026;-49,2014912;S/N;S/N;S/N;SIM;S/N;NAO;AMARELO;MEDIA
09521651000100;MATRIZ;2008-03-28;THIAGO ROJO HERRERA ESTEBAN SERVICOS DE MANUTENCAO ME;2135;EMPRESARIO INDIVIDUAL;RUA QUATRO;8;13279013;VALE VERDE;VALINHOS;SP;ATIVA;PRIVADO;-22,9814415;-46,9828002;S/N;S/N;S/N;NAO;S/N;NAO;LARANJA;MUITO BAIXA
07262719000220;FILIAL;2008-03-12;JAQUELINE LOUZADA GONCALVES RIOS ME;2135;EMPRESARIO INDIVIDUAL;PRACA MERCADO PUBLICO;3;62580000;CENTRO;ACARAU;CE;ATIVA;PRIVADO;-2,8880609;-40,1186635;S/N;S/N;S/N;SIM;S/N;NAO;VERDE;ALTA
62955505287350;FILIAL;1989-01-30;IGREJA DO EVANGELHO QUADRANGULAR;3220;ORGANIZACAO RELIGIOSA;RUA ELOI DE SOUZA;60;59280000;B VERMELHO;MACAIBA;RN;ATIVA;PRIVADO;-5,8521139;-35,3525815;S/N;S/N;S/N;NAO;S/N;NAO;VERMELHO;MEDIA
